event_id,merchant_id,customer_id,order_id,timestamp,amount,product_category,payment_method,device_type,location,payment_status,failure_reason,retry_count,checkout_duration,cart_abandoned,refund_requested,refund_status,discount_requested,discount_given,negotiation_started,negotiation_rounds,final_order_status
evt_001555,mer_lux_06,cust_1047,ord_101555,2026-07-29 04:29:31,9620.56,Luxury & Watches,Debit Card,Windows,Bengaluru,SUCCESS,,0,90,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001556,mer_fitn_05,cust_0915,ord_101556,2026-07-29 04:30:30,1786.94,Fitness & Sports,Debit Card,iOS,Mumbai,SUCCESS,,0,97,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001557,mer_lux_06,cust_0891,ord_101557,2026-07-29 04:38:14,33918.10,Luxury & Watches,UPI,Android,Bengaluru,SUCCESS,,0,91,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001558,mer_fitn_05,cust_0052,ord_101558,2026-07-29 04:47:13,2566.53,Fitness & Sports,UPI,Windows,Bengaluru,SUCCESS,,0,135,False,False,NONE,522.62,215.22,True,1,COMPLETED
evt_001559,mer_elec_01,cust_0783,ord_101559,2026-07-29 04:53:19,2337.54,Consumer Electronics,UPI,Android,Chennai,SUCCESS,,0,121,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001560,mer_gadg_04,cust_0774,ord_101560,2026-07-29 04:57:46,1117.09,Mobile & Accessories,Debit Card,Android,Mumbai,FAILED,NETWORK_ERROR,1,132,False,False,NONE,0.00,0.00,False,0,FAILED
evt_001561,mer_home_03,cust_1033,ord_101561,2026-07-29 05:06:13,3934.60,Home & Kitchen,UPI,Android,Chennai,SUCCESS,,0,84,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001562,mer_fitn_05,cust_0078,ord_101562,2026-07-29 05:09:07,3337.41,Fitness & Sports,UPI,Android,Bengaluru,SUCCESS,,0,197,False,False,NONE,360.84,360.84,True,3,COMPLETED
evt_001563,mer_lux_06,cust_1103,ord_101563,2026-07-29 05:12:53,14305.78,Luxury & Watches,UPI,Android,Mumbai,SUCCESS,,0,207,False,False,NONE,2676.11,1516.48,True,3,COMPLETED
evt_001564,mer_home_03,cust_1711,ord_101564,2026-07-29 05:16:58,3277.00,Home & Kitchen,Debit Card,MacOS,Mumbai,SUCCESS,,0,149,False,False,NONE,599.20,298.81,True,1,COMPLETED
evt_001565,mer_fitn_05,cust_0250,ord_101565,2026-07-29 05:18:01,2473.59,Fitness & Sports,Credit Card,MacOS,Hyderabad,SUCCESS,,0,85,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001566,mer_home_03,cust_1577,ord_101566,2026-07-29 05:21:13,3103.97,Home & Kitchen,Credit Card,MacOS,Delhi NCR,SUCCESS,,0,90,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001567,mer_lux_06,cust_0038,ord_101567,2026-07-29 05:26:23,12976.27,Luxury & Watches,Wallet,iOS,Mumbai,SUCCESS,,0,98,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001568,mer_home_03,cust_0001,ord_101568,2026-07-29 05:36:29,1254.43,Home & Kitchen,Credit Card,Android,Pune,SUCCESS,,0,55,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001569,mer_home_03,cust_0657,ord_101569,2026-07-29 05:42:15,4051.10,Home & Kitchen,EMI,MacOS,Bengaluru,SUCCESS,,0,119,False,False,NONE,712.73,399.48,True,1,COMPLETED
evt_001570,mer_lux_06,cust_0022,ord_101570,2026-07-29 05:56:34,6352.90,Luxury & Watches,UPI,Android,Bengaluru,SUCCESS,,0,167,False,False,NONE,317.64,0.00,True,1,COMPLETED
evt_001571,mer_fash_02,cust_0836,ord_101571,2026-07-29 05:57:17,907.84,Fashion & Apparel,UPI,Android,Delhi NCR,SUCCESS,,0,78,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001572,mer_fitn_05,cust_0289,ord_101572,2026-07-29 05:57:55,1889.24,Fitness & Sports,Credit Card,Android,Hyderabad,SUCCESS,,0,131,False,False,NONE,355.88,129.15,True,1,COMPLETED
evt_001573,mer_gadg_04,cust_0076,ord_101573,2026-07-29 06:02:43,888.90,Mobile & Accessories,Credit Card,iOS,Bengaluru,SUCCESS,,0,137,False,False,NONE,137.81,91.54,True,1,COMPLETED
evt_001574,mer_gadg_04,cust_0271,ord_101574,2026-07-29 06:04:42,1886.10,Mobile & Accessories,UPI,MacOS,Bengaluru,SUCCESS,,0,137,False,False,NONE,94.31,94.31,True,1,COMPLETED
evt_001575,mer_gadg_04,cust_0406,ord_101575,2026-07-29 06:09:27,512.00,Mobile & Accessories,Credit Card,MacOS,Delhi NCR,SUCCESS,,0,121,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001576,mer_lux_06,cust_0242,ord_101576,2026-07-29 06:14:33,21411.39,Luxury & Watches,Credit Card,MacOS,Jaipur,SUCCESS,,0,98,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001577,mer_fash_02,cust_0972,ord_101577,2026-07-29 06:24:35,2417.81,Fashion & Apparel,UPI,Windows,Ahmedabad,SUCCESS,,0,131,False,True,PROCESSED,120.89,120.89,True,1,REFUNDED
evt_001578,mer_fash_02,cust_0129,ord_101578,2026-07-29 06:37:58,1233.88,Fashion & Apparel,Credit Card,Windows,Delhi NCR,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,182,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001579,mer_fash_02,cust_0664,ord_101579,2026-07-29 06:45:52,2239.19,Fashion & Apparel,Debit Card,Windows,Mumbai,SUCCESS,,0,39,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_001580,mer_fitn_05,cust_1164,ord_101580,2026-07-29 06:46:02,1721.06,Fitness & Sports,UPI,iOS,Mumbai,FAILED,GATEWAY_TIMEOUT,0,138,False,False,NONE,247.06,247.06,True,1,FAILED
evt_001581,mer_gadg_04,cust_0404,ord_101581,2026-07-29 06:47:38,1135.96,Mobile & Accessories,UPI,iOS,Mumbai,ABANDONED,USER_DROPPED_AT_OTP,0,174,True,False,NONE,154.85,154.85,True,2,ABANDONED
evt_001582,mer_gadg_04,cust_0244,ord_101582,2026-07-29 07:07:00,2362.43,Mobile & Accessories,UPI,iOS,Bengaluru,FAILED,GATEWAY_TIMEOUT,0,151,False,False,NONE,0.00,0.00,False,0,FAILED
evt_001583,mer_elec_01,cust_0040,ord_101583,2026-07-29 07:16:49,7051.87,Consumer Electronics,Credit Card,Android,Ahmedabad,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,328,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001584,mer_home_03,cust_0245,ord_101584,2026-07-29 07:33:10,2392.41,Home & Kitchen,UPI,Windows,Hyderabad,SUCCESS,,0,80,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001585,mer_gadg_04,cust_0523,ord_101585,2026-07-29 07:36:00,621.36,Mobile & Accessories,Credit Card,iOS,Pune,SUCCESS,,0,80,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001586,mer_home_03,cust_0214,ord_101586,2026-07-29 07:39:43,2496.18,Home & Kitchen,Credit Card,Android,Bengaluru,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,231,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001587,mer_fash_02,cust_0038,ord_101587,2026-07-29 07:52:47,1348.23,Fashion & Apparel,Debit Card,iOS,Mumbai,SUCCESS,,0,136,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001588,mer_elec_01,cust_0080,ord_101588,2026-07-29 07:53:48,4076.89,Consumer Electronics,EMI,Windows,Bengaluru,SUCCESS,,0,314,False,False,NONE,339.92,339.92,True,4,COMPLETED
evt_001589,mer_lux_06,cust_1463,ord_101589,2026-07-29 07:57:53,6028.84,Luxury & Watches,Debit Card,Windows,Delhi NCR,SUCCESS,,0,105,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001590,mer_fash_02,cust_1493,ord_101590,2026-07-29 08:00:52,1287.46,Fashion & Apparel,UPI,MacOS,Mumbai,SUCCESS,,0,22,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001591,mer_home_03,cust_0007,ord_101591,2026-07-29 08:03:15,2025.71,Home & Kitchen,Credit Card,Android,Pune,SUCCESS,,0,106,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001592,mer_fash_02,cust_1165,ord_101592,2026-07-29 08:04:34,1568.23,Fashion & Apparel,UPI,Windows,Mumbai,SUCCESS,,0,120,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001593,mer_gadg_04,cust_1396,ord_101593,2026-07-29 08:08:11,508.08,Mobile & Accessories,UPI,iOS,Bengaluru,SUCCESS,,0,113,False,False,NONE,86.48,44.65,True,1,COMPLETED
evt_001594,mer_elec_01,cust_0271,ord_101594,2026-07-29 08:12:14,5565.96,Consumer Electronics,Debit Card,Android,Bengaluru,ABANDONED,USER_DROPPED_AT_OTP,0,172,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001595,mer_fash_02,cust_0399,ord_101595,2026-07-29 08:14:53,1744.08,Fashion & Apparel,Credit Card,Android,Bengaluru,ABANDONED,USER_DROPPED_AT_OTP,0,125,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001596,mer_gadg_04,cust_1763,ord_101596,2026-07-29 08:14:59,1147.57,Mobile & Accessories,Net Banking,Windows,Delhi NCR,SUCCESS,,0,135,False,False,NONE,203.44,120.85,True,2,COMPLETED
evt_001597,mer_home_03,cust_0044,ord_101597,2026-07-29 08:15:00,7961.06,Home & Kitchen,Credit Card,iOS,Mumbai,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,237,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001598,mer_home_03,cust_0596,ord_101598,2026-07-29 08:23:48,2990.05,Home & Kitchen,Net Banking,MacOS,Bengaluru,SUCCESS,,0,202,False,False,NONE,718.73,333.83,True,2,COMPLETED
evt_001599,mer_fash_02,cust_1133,ord_101599,2026-07-29 08:36:17,2529.00,Fashion & Apparel,Wallet,MacOS,Mumbai,SUCCESS,,0,49,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001600,mer_fitn_05,cust_0511,ord_101600,2026-07-29 08:51:38,2764.34,Fitness & Sports,EMI,Windows,Hyderabad,SUCCESS,,0,137,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001601,mer_elec_01,cust_0851,ord_101601,2026-07-29 08:52:10,1881.83,Consumer Electronics,Debit Card,Android,Lucknow,SUCCESS,,0,124,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001602,mer_home_03,cust_0263,ord_101602,2026-07-29 08:54:37,3617.33,Home & Kitchen,Debit Card,Windows,Chennai,SUCCESS,,0,141,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001603,mer_fitn_05,cust_0148,ord_101603,2026-07-29 08:58:42,687.43,Fitness & Sports,UPI,iOS,Bengaluru,FAILED,NETWORK_ERROR,1,99,False,False,NONE,0.00,0.00,False,0,FAILED
evt_001604,mer_home_03,cust_1159,ord_101604,2026-07-29 09:10:02,2470.34,Home & Kitchen,UPI,Android,Mumbai,SUCCESS,,0,97,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001605,mer_fash_02,cust_0314,ord_101605,2026-07-29 09:10:57,652.01,Fashion & Apparel,EMI,MacOS,Jaipur,SUCCESS,,0,79,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001606,mer_gadg_04,cust_0028,ord_101606,2026-07-29 09:11:33,751.73,Mobile & Accessories,UPI,iOS,Delhi NCR,SUCCESS,,0,47,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_001607,mer_gadg_04,cust_0502,ord_101607,2026-07-29 09:13:21,2186.78,Mobile & Accessories,Credit Card,Windows,Bengaluru,FAILED,AUTHENTICATION_FAILED,2,156,False,False,NONE,0.00,0.00,False,0,FAILED
evt_001608,mer_fash_02,cust_0679,ord_101608,2026-07-29 09:14:53,2287.96,Fashion & Apparel,Wallet,Android,Pune,SUCCESS,,0,69,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001609,mer_fash_02,cust_0908,ord_101609,2026-07-29 09:16:23,3499.28,Fashion & Apparel,UPI,Windows,Pune,SUCCESS,,0,98,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001610,mer_fash_02,cust_0923,ord_101610,2026-07-29 09:27:17,3591.78,Fashion & Apparel,UPI,Windows,Bengaluru,SUCCESS,,0,128,False,False,NONE,661.26,406.50,True,1,COMPLETED
evt_001611,mer_fash_02,cust_0431,ord_101611,2026-07-29 09:28:18,1836.27,Fashion & Apparel,UPI,Windows,Chennai,SUCCESS,,0,66,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001612,mer_gadg_04,cust_1186,ord_101612,2026-07-29 09:41:46,1570.26,Mobile & Accessories,Debit Card,MacOS,Ahmedabad,SUCCESS,,0,108,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001613,mer_lux_06,cust_0795,ord_101613,2026-07-29 09:41:58,16609.81,Luxury & Watches,Debit Card,iOS,Bengaluru,SUCCESS,,0,156,False,False,NONE,830.49,0.00,True,1,COMPLETED
evt_001614,mer_fash_02,cust_1509,ord_101614,2026-07-29 09:42:33,1877.12,Fashion & Apparel,Credit Card,Android,Chennai,SUCCESS,,0,75,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001615,mer_home_03,cust_0001,ord_101615,2026-07-29 09:47:42,2331.37,Home & Kitchen,UPI,Android,Pune,SUCCESS,,0,131,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001616,mer_fitn_05,cust_0001,ord_101616,2026-07-29 09:50:09,1926.33,Fitness & Sports,Credit Card,Android,Pune,SUCCESS,,0,153,False,False,NONE,313.97,214.73,True,2,COMPLETED
evt_001617,mer_elec_01,cust_0896,ord_101617,2026-07-29 09:53:28,1830.64,Consumer Electronics,UPI,Android,Kolkata,SUCCESS,,0,75,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001618,mer_fash_02,cust_1673,ord_101618,2026-07-29 09:59:43,817.76,Fashion & Apparel,Wallet,iOS,Delhi NCR,SUCCESS,,0,99,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001619,mer_gadg_04,cust_0442,ord_101619,2026-07-29 10:02:07,1390.50,Mobile & Accessories,Credit Card,MacOS,Hyderabad,SUCCESS,,0,100,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001620,mer_home_03,cust_0684,ord_101620,2026-07-29 10:12:56,3044.87,Home & Kitchen,Credit Card,MacOS,Delhi NCR,SUCCESS,,0,55,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001621,mer_lux_06,cust_0094,ord_101621,2026-07-29 10:21:06,16462.79,Luxury & Watches,Debit Card,Android,Mumbai,SUCCESS,,0,58,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001622,mer_elec_01,cust_1160,ord_101622,2026-07-29 10:26:34,3215.21,Consumer Electronics,UPI,MacOS,Kolkata,SUCCESS,,0,136,False,False,NONE,485.64,359.95,True,1,COMPLETED
evt_001623,mer_lux_06,cust_0131,ord_101623,2026-07-29 10:30:13,15261.18,Luxury & Watches,UPI,iOS,Hyderabad,SUCCESS,,0,85,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001624,mer_fitn_05,cust_1457,ord_101624,2026-07-29 10:30:20,2504.87,Fitness & Sports,Wallet,MacOS,Mumbai,ABANDONED,USER_DROPPED_AT_OTP,0,234,True,False,NONE,554.08,262.60,True,2,ABANDONED
evt_001625,mer_fitn_05,cust_0019,ord_101625,2026-07-29 10:37:25,3187.11,Fitness & Sports,Credit Card,Android,Hyderabad,SUCCESS,,0,81,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001626,mer_fitn_05,cust_0501,ord_101626,2026-07-29 10:48:43,2325.65,Fitness & Sports,UPI,Android,Hyderabad,SUCCESS,,0,89,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001627,mer_gadg_04,cust_1540,ord_101627,2026-07-29 10:56:07,620.67,Mobile & Accessories,UPI,Android,Pune,ABANDONED,USER_DROPPED_AT_OTP,0,312,True,False,NONE,107.42,57.21,True,2,ABANDONED
evt_001628,mer_gadg_04,cust_0731,ord_101628,2026-07-29 10:56:56,1219.04,Mobile & Accessories,UPI,iOS,Pune,SUCCESS,,0,96,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001629,mer_fash_02,cust_0435,ord_101629,2026-07-29 11:05:45,1554.84,Fashion & Apparel,UPI,iOS,Bengaluru,SUCCESS,,0,132,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001630,mer_gadg_04,cust_0016,ord_101630,2026-07-29 11:10:31,1508.01,Mobile & Accessories,UPI,MacOS,Bengaluru,SUCCESS,,0,93,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001631,mer_lux_06,cust_0004,ord_101631,2026-07-29 11:16:32,14123.89,Luxury & Watches,UPI,Android,Mumbai,SUCCESS,,0,86,False,False,NONE,3145.19,1390.86,True,1,COMPLETED
evt_001632,mer_elec_01,cust_0670,ord_101632,2026-07-29 11:28:17,4166.75,Consumer Electronics,UPI,MacOS,Delhi NCR,SUCCESS,,0,123,False,False,NONE,872.93,315.63,True,1,COMPLETED
evt_001633,mer_gadg_04,cust_0881,ord_101633,2026-07-29 11:29:28,1037.68,Mobile & Accessories,Debit Card,Windows,Bengaluru,ABANDONED,USER_DROPPED_AT_OTP,0,261,True,False,NONE,181.16,78.55,True,4,ABANDONED
evt_001634,mer_elec_01,cust_0411,ord_101634,2026-07-29 11:33:00,5103.50,Consumer Electronics,Credit Card,Android,Delhi NCR,FAILED,GATEWAY_TIMEOUT,0,50,False,False,NONE,0.00,0.00,False,0,FAILED
evt_001635,mer_home_03,cust_1008,ord_101635,2026-07-29 11:35:19,3434.84,Home & Kitchen,UPI,MacOS,Mumbai,SUCCESS,,0,126,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001636,mer_home_03,cust_0946,ord_101636,2026-07-29 11:43:51,2636.22,Home & Kitchen,UPI,MacOS,Delhi NCR,ABANDONED,USER_DROPPED_AT_OTP,0,284,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001637,mer_elec_01,cust_0009,ord_101637,2026-07-29 11:50:03,1825.96,Consumer Electronics,UPI,Windows,Mumbai,SUCCESS,,0,139,False,False,NONE,261.62,261.62,True,1,COMPLETED
evt_001638,mer_lux_06,cust_0070,ord_101638,2026-07-29 11:52:07,12578.95,Luxury & Watches,UPI,Windows,Delhi NCR,SUCCESS,,0,87,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001639,mer_gadg_04,cust_0464,ord_101639,2026-07-29 11:59:00,929.88,Mobile & Accessories,UPI,Windows,Mumbai,SUCCESS,,0,50,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001640,mer_lux_06,cust_0382,ord_101640,2026-07-29 12:07:00,16576.75,Luxury & Watches,EMI,Windows,Mumbai,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,271,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001641,mer_fitn_05,cust_0321,ord_101641,2026-07-29 12:23:04,2323.61,Fitness & Sports,Debit Card,Android,Hyderabad,SUCCESS,,0,183,False,False,NONE,298.16,298.16,True,1,COMPLETED
evt_001642,mer_lux_06,cust_0006,ord_101642,2026-07-29 12:32:09,31232.12,Luxury & Watches,Debit Card,MacOS,Bengaluru,SUCCESS,,0,130,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001643,mer_gadg_04,cust_0128,ord_101643,2026-07-29 12:35:10,753.61,Mobile & Accessories,Debit Card,Windows,Bengaluru,SUCCESS,,0,118,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001644,mer_elec_01,cust_0890,ord_101644,2026-07-29 12:37:04,3592.91,Consumer Electronics,Debit Card,Android,Bengaluru,SUCCESS,,0,171,False,False,NONE,773.45,280.50,True,1,COMPLETED
evt_001645,mer_fitn_05,cust_0752,ord_101645,2026-07-29 12:39:54,2196.27,Fitness & Sports,UPI,MacOS,Jaipur,SUCCESS,,0,225,False,False,NONE,254.65,254.65,True,2,COMPLETED
evt_001646,mer_home_03,cust_0186,ord_101646,2026-07-29 12:57:06,3167.45,Home & Kitchen,UPI,MacOS,Pune,SUCCESS,,0,101,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001647,mer_gadg_04,cust_1111,ord_101647,2026-07-29 13:02:08,2538.04,Mobile & Accessories,Credit Card,Windows,Jaipur,SUCCESS,,0,135,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001648,mer_home_03,cust_1207,ord_101648,2026-07-29 13:15:43,1982.14,Home & Kitchen,UPI,MacOS,Hyderabad,SUCCESS,,0,201,False,False,NONE,494.01,157.16,True,2,COMPLETED
evt_001649,mer_fitn_05,cust_1279,ord_101649,2026-07-29 13:20:45,4483.00,Fitness & Sports,Credit Card,Windows,Pune,SUCCESS,,0,109,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001650,mer_fash_02,cust_1423,ord_101650,2026-07-29 13:23:21,2247.96,Fashion & Apparel,UPI,Windows,Bengaluru,SUCCESS,,0,76,False,True,REJECTED,0.00,0.00,False,0,COMPLETED
evt_001651,mer_fitn_05,cust_0202,ord_101651,2026-07-29 13:29:10,3534.47,Fitness & Sports,UPI,Windows,Bengaluru,SUCCESS,,0,72,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001652,mer_lux_06,cust_1095,ord_101652,2026-07-29 13:40:30,13339.24,Luxury & Watches,UPI,Windows,Bengaluru,ABANDONED,USER_DROPPED_AT_OTP,0,240,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001653,mer_lux_06,cust_0438,ord_101653,2026-07-29 13:44:48,18939.19,Luxury & Watches,UPI,iOS,Delhi NCR,SUCCESS,,0,94,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001654,mer_elec_01,cust_0085,ord_101654,2026-07-29 13:46:53,7496.66,Consumer Electronics,Debit Card,Android,Kolkata,SUCCESS,,0,85,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001655,mer_fitn_05,cust_1548,ord_101655,2026-07-29 13:47:19,2955.96,Fitness & Sports,UPI,MacOS,Delhi NCR,SUCCESS,,0,131,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001656,mer_elec_01,cust_1095,ord_101656,2026-07-29 14:06:23,4394.98,Consumer Electronics,UPI,Android,Bengaluru,SUCCESS,,0,19,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001657,mer_fitn_05,cust_1540,ord_101657,2026-07-29 14:08:07,938.95,Fitness & Sports,UPI,iOS,Pune,SUCCESS,,0,265,False,False,NONE,232.80,89.09,True,4,COMPLETED
evt_001658,mer_home_03,cust_0003,ord_101658,2026-07-29 14:09:10,2185.57,Home & Kitchen,Debit Card,Android,Delhi NCR,SUCCESS,,0,43,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001659,mer_home_03,cust_0358,ord_101659,2026-07-29 14:21:52,2785.91,Home & Kitchen,UPI,Android,Pune,SUCCESS,,0,100,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001660,mer_lux_06,cust_1617,ord_101660,2026-07-29 14:25:12,11124.74,Luxury & Watches,UPI,Android,Mumbai,SUCCESS,,0,67,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_001661,mer_elec_01,cust_0427,ord_101661,2026-07-29 14:36:17,3154.14,Consumer Electronics,UPI,Android,Bengaluru,SUCCESS,,0,53,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001662,mer_home_03,cust_0368,ord_101662,2026-07-29 14:41:43,4102.55,Home & Kitchen,UPI,Android,Bengaluru,SUCCESS,,0,114,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001663,mer_elec_01,cust_0018,ord_101663,2026-07-29 14:42:11,3328.20,Consumer Electronics,UPI,Windows,Pune,ABANDONED,USER_DROPPED_AT_OTP,0,157,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_001664,mer_lux_06,cust_0339,ord_101664,2026-07-29 14:42:21,8397.31,Luxury & Watches,Net Banking,Android,Bengaluru,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,210,True,False,NONE,1244.71,1244.71,True,1,ABANDONED
evt_001665,mer_elec_01,cust_0202,ord_101665,2026-07-29 14:44:38,6006.52,Consumer Electronics,UPI,Windows,Bengaluru,SUCCESS,,0,167,False,False,NONE,1438.47,690.10,True,1,COMPLETED
evt_001666,mer_fitn_05,cust_0006,ord_101666,2026-07-29 14:45:46,1400.66,Fitness & Sports,UPI,Windows,Bengaluru,SUCCESS,,0,54,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001667,mer_elec_01,cust_1318,ord_101667,2026-07-29 14:50:03,3079.26,Consumer Electronics,UPI,Android,Kolkata,SUCCESS,,0,151,False,False,NONE,599.43,335.24,True,1,COMPLETED
evt_001668,mer_fash_02,cust_1185,ord_101668,2026-07-29 14:58:22,1893.07,Fashion & Apparel,UPI,Android,Delhi NCR,SUCCESS,,0,232,False,False,NONE,455.45,172.98,True,3,COMPLETED
evt_001669,mer_gadg_04,cust_1409,ord_101669,2026-07-29 15:08:01,1286.62,Mobile & Accessories,UPI,Android,Bengaluru,SUCCESS,,0,138,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001670,mer_fash_02,cust_0314,ord_101670,2026-07-29 15:10:35,1418.19,Fashion & Apparel,UPI,MacOS,Jaipur,SUCCESS,,0,28,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001671,mer_fash_02,cust_1662,ord_101671,2026-07-29 15:17:51,1735.78,Fashion & Apparel,Credit Card,Android,Pune,SUCCESS,,0,97,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001672,mer_gadg_04,cust_1660,ord_101672,2026-07-29 15:18:59,1645.26,Mobile & Accessories,UPI,iOS,Pune,SUCCESS,,0,109,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001673,mer_elec_01,cust_0517,ord_101673,2026-07-29 15:22:03,3773.34,Consumer Electronics,UPI,iOS,Hyderabad,SUCCESS,,0,81,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001674,mer_fash_02,cust_0119,ord_101674,2026-07-29 15:22:10,2576.18,Fashion & Apparel,UPI,Android,Bengaluru,SUCCESS,,0,56,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_001675,mer_home_03,cust_1107,ord_101675,2026-07-29 15:22:44,7473.12,Home & Kitchen,UPI,Android,Mumbai,SUCCESS,,0,60,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001676,mer_home_03,cust_1467,ord_101676,2026-07-29 15:26:03,4434.50,Home & Kitchen,UPI,iOS,Chennai,SUCCESS,,0,116,False,False,NONE,1074.20,361.77,True,2,COMPLETED
evt_001677,mer_fash_02,cust_0346,ord_101677,2026-07-29 15:29:42,3299.74,Fashion & Apparel,UPI,Android,Delhi NCR,SUCCESS,,0,142,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001678,mer_lux_06,cust_1572,ord_101678,2026-07-29 15:35:41,4620.64,Luxury & Watches,UPI,Android,Bengaluru,SUCCESS,,0,94,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_001679,mer_home_03,cust_0187,ord_101679,2026-07-29 15:37:31,2355.06,Home & Kitchen,UPI,Windows,Hyderabad,SUCCESS,,0,153,False,False,NONE,117.75,0.00,True,1,COMPLETED
